INFO_ORIGE,ID,COLLECTORS,PAIS,Locality,Habitat,Abundance,Plant_Desc,Min_Elevat,Max_Elevat,Averege_Elevat,SRTM90m,Average_STRM90M_STRM30M,Datum geodesico,LATITUDE,LONGITUD,Useful_mapping,GENUS,full_scien,name_clean,Tipo,Common_Nam,Repository,IUCN_RL_CO,IUCN_RL_cr,GEPC_Natio,GEPC_Nat_1,Native,Endemic
Diaz,Ruiz8883,"Ruiz-Teran, Luis Enrique; Lopez-Figueiras, M. 8883",VENEZUELA,"VENEZUELA: Tachira. San Cristobal. Paramo de Tama. En canada poco priofunda, desarbolada, que muere en la margen izquierda del Rio Oira, unos 1700 m al E del sitio La linea, vertiente oriental del gran paramo de Tama, cerca de la friontera colombo-venezo",no data,no data,"Caulirriosuleto erecto, 7-8 m Ligulas cortas perio conspicuas, riojo purp??reas, brillantes. Flosculos amarillos o amarillo anaranjado clarios. In flower.",3050,3050,3050,3044,3042,WGS84,7.4086,-72.41901,1,Espeletia,Espeletia purpurascens Cuatrec.,Espeletia purpurascens,Especie,Frailejon de arbol,US,EN,B1ab(iii),EN,B1ab(iii),Native,NA
Diaz,Ruiz8882,"Ruiz-Teran, Luis Enrique; Lopez-Figueiras, M. 8882",VENEZUELA,"VENEZUELA: Tachira. San Cristobal. Paramo de Tama. Bosque residual de la canada Pata de Jud??o (La Blanca), afluente del Rio Oira, unos 2 km al E del sitio La linea, vertiente oriental del gran paramo de Tama, cerca de la friontera colombo-venezolana.",no data,no data,In flower.,3000,3000,3000,2993,2993.5,WGS84,7.40991,-72.41993,1,Espeletia,Espeletia purpurascens Cuatrec.,Espeletia purpurascens,Especie,Frailejon de arbol,US,EN,B1ab(iii),EN,B1ab(iii),Native,NA
Diaz,Ruiz8820,"Ruiz-Teran, Luis Enrique; Lopez-Figueiras, M. 8820",VENEZUELA,"VENEZUELA: Tachira. San Cristobal. Bajada de los Huevos, unos 500 m al E. del sitio La linea, vertiente oriental del gran paramo de Tama, cerca de la friontera colombo-venezolana.",no data,no data,In flower.,3100,3100,3100,3105,3102.5,WGS84,7.40211,-72.34253,1,Espeletia,Espeletia cardonae Cuatrec.,Espeletia cardonae,Especie,no data,US,VU,D1,VU,D1,Native,NA
Diaz,Ruiz1312,"Ruiz-Teran, Luis Enrique; Lopez-Figueiras, M. 1312",VENEZUELA,"VENEZUELA: Tachira. Jun??n. Paramo de Tama. Vertiente occidental del pico Banderas, paramo de Tama, cordillera de los Andes, unos 14-15 km. al E de la Aldea Villa Paez, municipio DElias.",Dominante en la localidad.,no data,"Caulirriosuleto. Hojas simples, oboblado-oblanceoladas u ovovado-espatuladas, atenuadas en (pseudo) pec??olo, con indumento lanoso o lanoso'algodonosulo denso en ambas caras, amarillo-dorado-verdosulo, que no oculta por complto la nerviacion por el enves",3000,3200,3100,3126,3130,WGS84,7.39253,-72.42387,1,Espeletia,Espeletia brassicoidea Cuatrec.,Espeletia brassicoidea,Especie,no data,"US, F",VU,B1ab(iii),VU,B1ab(iii),NA,NA
Diaz,Ruiz1181,"Ruiz-Teran, Luis Enrique; Lopez-Figueiras, M.",VENEZUELA,"VENEZUELA:Tachira Jun??n  Filo o cresta hacia pico El Cobre, junto al llamdo Cobre Pequeno o Chiquito, cordillera de los Andes, unos 5 kmal NE de la aldea Villa Paez, municipio DElias.",no data,no data,no data,2750,2750,2750,2750,2758.5,WGS84,7.38529,-72.3202,1,Espeletia,Espeletia tamana Cuatrec.,Espeletia tamana,Especie,no data,US,VU,B1ab(iii),VU,B1ab(iii),Native,NA
Diaz,Muri1308,"Murillo, M. T.",COLOMBIA,"Norte de Santander  Oriente de Pamplona, Paramo de Fontibon.",no data,no data,no data,2800,2800,2800,3202,3207,WGS84,7.32725,-72.65525,1,Espeletia,Espeletia santanderensis A.C.Sm.,Espeletia santanderensis,Especie,"frailejon, tache",no data,LC,NA,LC,NA,Native,Endemic
Diaz,Mora4644,"Mora O., L. E.",COLOMBIA,Norte de Santander  Paramo Tama.,no data,no data,no data,2850,2850,2850,3154,3156.5,WGS84,7.38717,-72.39652,1,Espeletia,Espeletia brassicoidea Cuatrec.,Espeletia brassicoidea,Especie,no data,no data,VU,B1ab(iii),VU,B1ab(iii),NA,NA
Diaz,Loza5529A,"Lozano C., G.",COLOMBIA,"Norte de Santander Herran Parque Nacional Tama, sector Oriocue, hacia el alto del Pesebre.",no data,no data,no data,2650,2650,2650,3177,3180,WGS84,7.38665,-72.40736,1,Espeletia,Espeletia divisoriensis (Cuatrec.) Mavárez,Espeletia divisoriensis,Especie,no data,no data,EN,B2ab(iii),EN,"B1ab(ii,iii)",Native,NA
Diaz,Lope9255,"Lopez-Figueiras, M.; Hale, M.E. 9255",VENEZUELA,"VENEZUELA: Tachira. Colectada en una viada de El Cobre Chiquito, un sector del Paramo de Tama, cordillera de los Andes.",no data,no data,In flower.,2750,2750,2750,2750,2750.5,no data,7.38582,-72.32741,1,Espeletia,Espeletia tamana Cuatrec.,Espeletia tamana,Especie,no data,US,VU,B1ab(iii),VU,B1ab(iii),Native,NA
Diaz,Lope30239,"Lopez-Figueiras, M.; DELETE 30239",VENEZUELA,"VENEZUELA: Tachira. A lo lardo de la quebrada Pata de Judio, en pleno paramo, 3 o 4 km de la linea, un sector oriental del Paramo de Tama, no leJose de la friontera colombiana.",no data,no data,"Acaulirriosula. Inflorescencias axilares cimosas, Capitulos con Ligulas amarillas. In flower.",3150,3200,3175,3179,3177,no data,7.40983,-72.36606,1,Espeletia,Espeletia brassicoidea Cuatrec.,Espeletia brassicoidea,Especie,no data,US,VU,B1ab(iii),VU,B1ab(iii),NA,NA
Diaz,Kill20001,"Killip, Ellsworth Paine; Smith, A.C.",COLOMBIA,"Norte de Santander  road friom Pamplona to Toledo, criossing the divide between Rio La Teja (Maracaibo drainage) and Rio Mesme (Orinoco drainage).",no data,no data,no data,2800,2800,2800,2862,2859.5,WGS84,7.33679,-72.6027,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,no data,LC,NA,EN,B1ab(iii),Native,NA
Diaz,GranP28,"Diazgranados, M.; Granados, D.",COLOMBIA,"Norte de Santander Pamplona via Pamplona- Toledo, paramo de tierra negra",Paramo,no data,no data,3314,3314,3314,2763,2761,WGS84,7.34528,-72.60792,1,Espeletia,Espeletia standleyana A.C.Sm.,Espeletia standleyana,Especie,no data,no data,VU,B1ab(iii),VU,B1ab(iii),Native,Endemic
Diaz,GranP27,"Diazgranados, M.; Granados, D.",COLOMBIA,"Norte de Santander Pamplona via Pamplona- Toledo, paramo de tierra negra",Paramo,no data,no data,3196,3196,3196,2901,2907.5,WGS84,7.34061,-72.60297,1,Espeletia,Espeletia standleyana A.C.Sm.,Espeletia standleyana,Especie,no data,no data,VU,B1ab(iii),VU,B1ab(iii),Native,Endemic
Diaz,GranP26,"Diazgranados, M.; Granados, D.",COLOMBIA,"Norte de Santander Pamplona via Pamplona- Toledo, paramo de tierra negra",Paramo,no data,no data,3142,3142,3142,3137,3135.5,WGS84,7.34006,-72.59244,1,Espeletia,Espeletia standleyana A.C.Sm.,Espeletia standleyana,Especie,no data,no data,VU,B1ab(iii),VU,B1ab(iii),Native,Endemic
Diaz,GranP25,"Diazgranados, M.; Granados, D.",COLOMBIA,"Norte de Santander Pamplona via Pamplona- Toledo, paramo de tierra negra",Paramo,no data,no data,3151,3151,3151,3137,3134.5,WGS84,7.33975,-72.59247,1,Espeletia,Espeletia santanderensis A.C.Sm.,Espeletia santanderensis,Especie,"frailejon, tache",no data,LC,NA,LC,NA,Native,Endemic
Diaz,GranP24,"Diazgranados, M.; Granados, D.",COLOMBIA,"Norte de Santander Pamplona via Pamplona- Toledo, paramo de tierra negra",Paramo,no data,no data,3135,3135,3135,3137,3134.5,WGS84,7.33972,-72.59239,1,Espeletia,Espeletiopsis sanchezii S.Diaz & Obando,Espeletia sanchezii,Especie,no data,no data,EN,B1ab(iii),EN,B2ab(iii),Native,Endemic
Diaz,GranP23,"Diazgranados, M.; Granados, D.",COLOMBIA,"Norte de Santander Pamplona via Pamplona- Toledo, paramo de tierra negra",Paramo,no data,no data,3493,3493,3493,3475,3475,WGS84,7.3415,-72.58622,1,Espeletia,Espeletiopsis sanchezii S.Diaz & Obando,Espeletia sanchezii,Especie,no data,no data,EN,B1ab(iii),EN,B2ab(iii),Native,Endemic
Diaz,GranP22,"Diazgranados, M.; Granados, D.",COLOMBIA,"Norte de Santander Pamplona via Pamplona- Toledo, paramo de tierra negra",Paramo,no data,no data,3455,3455,3455,3414,3415,WGS84,7.34333,-72.58656,1,Espeletia,Espeletia santanderensis A.C.Sm.,Espeletia santanderensis,Especie,"frailejon, tache",no data,LC,NA,LC,NA,Native,Endemic
Diaz,GranP21,"Diazgranados, M.; Granados, D.",COLOMBIA,"Norte de Santander Pamplona via Pamplona- Toledo, paramo de tierra negra",Paramo,no data,no data,3436,3436,3436,3338,3331.5,WGS84,7.34369,-72.56994,1,Espeletia,Espeletia conglomerata A.C.Sm.,Espeletia conglomerata,Especie,Frailejon,no data,VU,B1ab(iii),VU,B1ab(iii),NA,NA
Diaz,GranP20,"Diazgranados, M.; Granados, D.",COLOMBIA,"Norte de Santander Pamplona via Pamplona- Toledo, paramo de tierra negra",Paramo,no data,no data,3513,3513,3513,3483,3491.5,WGS84,7.33583,-72.57269,1,Espeletia,Espeletia conglomerata A.C.Sm.,Espeletia conglomerata,Especie,Frailejon,no data,VU,B1ab(iii),VU,B1ab(iii),NA,NA
Diaz,GranP19,"Diazgranados, M.; Granados, D.",COLOMBIA,"Norte de Santander Pamplona via Pamplona- Toledo, paramo de tierra negra",Paramo,no data,no data,3646,3646,3646,3622,3623,WGS84,7.33836,-72.58,1,Espeletia,Espeletia conglomerata A.C.Sm.,Espeletia conglomerata,Especie,Frailejon,no data,VU,B1ab(iii),VU,B1ab(iii),NA,NA
Diaz,GranP18,"Diazgranados, M.; Granados, D.",COLOMBIA,"Norte de Santander Pamplona via Pamplona- Toledo, paramo de tierra negra",Paramo,no data,no data,3083,3083,3083,3054,3056.5,WGS84,7.34142,-72.59906,1,Espeletia,Espeletiopsis sanchezii S.Diaz & Obando,Espeletia sanchezii,Especie,no data,no data,EN,B1ab(iii),EN,B2ab(iii),Native,Endemic
Diaz,Garc19974,"Garcia-Barriga, Hernando; Jaramillo-Mejia, R.",COLOMBIA,"Norte de Santander  Pamplona, paramo de Fontibon, carretera de Chitaga a Pamplona.",no data,no data,Completamente acaule. Ligulas cortas amarillas. Flosculos verdosos con bracteas a lo largo del ped??nculo.,3000,3000,3000,3248,3250,WGS84,7.32634,-72.65657,1,Espeletia,Espeletia santanderensis A.C.Sm.,Espeletia santanderensis,Especie,"frailejon, tache",no data,LC,NA,LC,NA,Native,Endemic
Diaz,Garc19970,"Garcia-Barriga, Hernando",COLOMBIA,"Norte de Santander Pamplona Paramo de Fontibon, carretera de Chitaga a Pamplona.",no data,no data,no data,3000,3000,3000,3276,3283.5,WGS84,7.32476,-72.65909,1,Espeletia,Espeletia brassicoidea Cuatrec.,Espeletia brassicoidea,Especie,no data,no data,VU,B1ab(iii),VU,B1ab(iii),NA,NA
Diaz,Fern2072,"Fernandez-Alonso, J.L.; DELETE 2072",VENEZUELA,VENEZUELA: Tachira. Jun??n. Paramo de Tama,no data,no data,"Arbusto, flores amarillas. In flower.",3000,3200,3100,3147,3142.5,WGS84,7.3904,-72.39622,1,Espeletia,Espeletia brassicoidea Cuatrec.,Espeletia brassicoidea,Especie,no data,US,VU,B1ab(iii),VU,B1ab(iii),NA,NA
Diaz,Diaz96,"Diaz-Piedrahita, S.",COLOMBIA,"Norte de Santander  Carretera entre Pamplona y Malaga, Paramo del Almorzaderio.",no data,no data,no data,3600,3600,3600,3792,3792,no data,6.96296,-72.66941,1,Espeletia,Espeletia petiolata Cuatrec.,Espeletia petiolata,Especie,no data,no data,LC,NA,LC,NA,Native,NA
Diaz,Diaz94,"Diaz-Piedrahita, S.",COLOMBIA,"Norte de Santander  Paramo de Tama, vertiente occidental.",no data,no data,no data,3300,3300,3300,3143,3141.5,no data,7.38777,-72.39872,1,Espeletia,Espeletia brassicoidea Cuatrec.,Espeletia brassicoidea,Especie,no data,no data,VU,B1ab(iii),VU,B1ab(iii),NA,NA
Diaz,Diaz89,"Diaz-Piedrahita, S.",COLOMBIA,"Norte de Santander  Paramo de Tama, alto de Samaria.",no data,no data,no data,2150,2150,2150,3230,3230,no data,7.3908,-72.42159,1,Espeletia,Espeletia chardonii A.C.Sm.,Espeletia chardonii,Especie,"frailejon, tabaquero",no data,EN,B1ab(iii),NA,NA,Native,NA
Diaz,Diaz83,"Diaz-Piedrahita, S.",COLOMBIA,"Norte de Santander  Carretera entre Pamplona y Malaga,Paramo de Fontibon.",no data,no data,no data,2600,2600,2600,3248,3247,no data,7.32702,-72.65644,1,Espeletia,Espeletia santanderensis A.C.Sm.,Espeletia santanderensis,Especie,"frailejon, tache",no data,LC,NA,LC,NA,Native,Endemic
Diaz,Diaz3927,"Diazgranados, M.; Leal, C.A.; Diavanera, A.; Contreras, J.C.; Gonzalez, L.; Meneces, H.S.",COLOMBIA,Norte de Santander Municipio Herran,En ecotono entre bosque altoandino y paramo.,no data,"Alt. tot.: 10 m; diam. de la copa: 15 m; diam. del caule: 60 cm; inflorescencias: casi todas secas, las frescas de color blanco.",2700,2700,2700,2685,2684.5,WGS84,7.41075,-72.44328,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,no data,LC,NA,EN,B1ab(iii),Native,NA
Diaz,Diaz3926,"Diazgranados, M.; Leal, C.A.; Diavanera, A.; Contreras, J.C.; Gonzalez, L.; Meneces, H.S.",COLOMBIA,Norte de Santander Municipio Herran,En ecotono entre bosque altoandino y paramo.,no data,Alt. tot.: 1.8 m; alt. de la roseta: 1.4 m; alt. visible del caule: 0.8 m; diam. de la roseta: 1.0 m; diam. del caule: 6 cm; infertil.,3114,3114,3114,3096,3098.5,WGS84,7.39744,-72.42673,1,Espeletia,Espeletia purpurascens Cuatrec.,Espeletia purpurascens,Especie,no data,no data,EN,B1ab(iii),EN,B1ab(iii),Native,NA
Diaz,Diaz3925,"Diazgranados, M.; Leal, C.A.; Diavanera, A.; Contreras, J.C.; Gonzalez, L.; Meneces, H.S.",COLOMBIA,Norte de Santander Municipio Herran,En frailejonal-pajonal tipico.,no data,Alt. tot.: 1.5 m; alt. de la roseta: 1.3 m; inflorescencias: 3 maduras y 12 secas.,3318,3318,3318,3314,3315,WGS84,7.39579,-72.42005,1,Espeletia,Espeletia conglomerata A.C.Sm.,Espeletia conglomerata,Especie,Frailejon,no data,VU,B1ab(iii),VU,B1ab(iii),NA,NA
Diaz,Diaz3923,"Diazgranados, M.; Leal, C.A.; Diavanera, A.; Contreras, J.C.; Gonzalez, L.; Meneces, H.S.",COLOMBIA,Norte de Santander Municipio Toledo,En frailejonal-pajonal tipico.,no data,"Alt. tot.: 1.5 m; alt. de la roseta: 1.3 m; inflorescencias: 6 maduras; pubescencia de este individuo es amarilla, perio hay individuos en la poblacion de pubescencia blanca.",3231,3231,3231,3204,3207.5,WGS84,7.39292,-72.38444,1,Espeletia,Espeletia brassicoidea Cuatrec.,Espeletia brassicoidea,Especie,no data,no data,VU,B1ab(iii),VU,B1ab(iii),NA,NA
Diaz,Diaz3922,"Diazgranados, M.; Leal, C.A.; Diavanera, A.; Contreras, J.C.; Gonzalez, L.; Meneces, H.S.",COLOMBIA,"Norte de Santander Municipio Toledo al comienzo del Canon del Oira, sobre la ladera escarpada en el lado colombiano",En frailejonal-pajonal en ladera escarpada.,no data,"Alt. tot.: 1.3 m; alt. hasta la roseta: 0.5 m; alt. del caule: 0.3 m; inflorescencia terminal copiosa, con 16 ramas florales, flores jovenes blancas que se tornan riosadas cuando maduras y purpura en la senescencia. Hojas secas se vuelven moradas.",3257,3257,3257,3244,3243.5,WGS84,7.39263,-72.38253,1,Espeletia,Espeletia cardonae Cuatrec.,Espeletia cardonae,Especie,no data,no data,VU,D1,VU,D1,Native,NA
Diaz,Diaz3921,"Diazgranados, M.; Leal, C.A.; Diavanera, A.; Contreras, J.C.; Gonzalez, L.; Meneces, H.S.",COLOMBIA,"Norte de Santander Municipio Toledo al comienzo del Canon del Oira, sobre la ladera escarpada en el lado colombiano",En frailejonal-pajonal en ladera escarpada.,no data,"Alt. tot.: 1 m; alt. hasta la roseta: 0.7 m; alt. del caule: 0.2 m; inflorescencia terminal copiosa, con >20 ramas florales secas.",3234,3234,3234,3222,3216.5,WGS84,7.39352,-72.38157,1,Espeletia,Espeletia cardonae Cuatrec.,Espeletia cardonae,Especie,no data,no data,VU,D1,VU,D1,Native,NA
Diaz,Diaz3920,"Diazgranados, M.; Leal, C.A.; Diavanera, A.; Contreras, J.C.; Gonzalez, L.; Meneces, H.S.",COLOMBIA,"Norte de Santander Municipio Toledo al comienzo del Canon del Oira, sobre la ladera escarpada en el lado colombiano",En frailejonal-pajonal en ladera escarpada.,no data,Alt. tot.: 0.7 m; alt. del caule: 0.2 m; inferti.,3201,3201,3201,3187,3188,WGS84,7.39423,-72.38192,1,Espeletia,Espeletia cardonae Cuatrec.,Espeletia cardonae,Especie,no data,no data,VU,D1,VU,D1,Native,NA
Diaz,Diaz3919,"Diazgranados, M.; Leal, C.A.; Diavanera, A.; Contreras, J.C.; Gonzalez, L.; Meneces, H.S.",COLOMBIA,"Norte de Santander Municipio Toledo al comienzo del Canon del Oira, sobre la ladera escarpada en el lado colombiano",En frailejonal-pajonal en ladera escarpada.,no data,Alt. tot.: 0.6 m; alt. del caule: 0.1 m; inferti.,3185,3185,3185,3131,3142.5,WGS84,7.39462,-72.38238,1,Espeletia,Espeletia cardonae Cuatrec.,Espeletia cardonae,Especie,no data,no data,VU,D1,VU,D1,Native,NA
Diaz,Diaz3917,"Diazgranados, M.; Leal, C.A.; Diavanera, A.; Contreras, J.C.; Gonzalez, L.; Meneces, H.S.",COLOMBIA,Norte de Santander Municipio Toledo,En ecotono entre bosque altoandino y paramo.,no data,"Alt. tot.: 1.5 m; alt. de la roseta: 1.0 m; inflorescencias: 7 secas, con 5 Capitulos por inflorescencia. Este es el primer individuo de E. conglomerata encontrado en la subida al paramo.",2973,2973,2973,2967,2972,WGS84,7.39929,-72.42962,1,Espeletia,Espeletia conglomerata A.C.Sm.,Espeletia conglomerata,Especie,Frailejon,no data,VU,B1ab(iii),VU,B1ab(iii),NA,NA
Diaz,Diaz3874,"Diazgranados, M.; Sanchez, R.; Sarmiento, J.",COLOMBIA,Norte de Santander,En subparamo.,no data,Alt. tot.: 0.8 m; alt. de la roseta: 0.4 m; inflorescencias: 4 secas. Poblacion con floracion pasada.,3150,3150,3150,3129,3125,WGS84,6.84185,-72.65513,1,Espeletia,Espeletia petiolata Cuatrec.,Espeletia petiolata,Especie,no data,no data,LC,NA,LC,NA,Native,NA
Diaz,Diaz3873,"Diazgranados, M.; Sanchez, R.; Sarmiento, J.",COLOMBIA,Norte de Santander,En paramillo entre subparamo y zona agriopecuaria.,no data,Alt. tot.: 1.6 m; alt. de la roseta: 1.2 m; inflorescencias: 3 maduras y 5 secas.,3155,3155,3155,3132,3133,WGS84,6.83977,-72.65653,1,Espeletia,Espeletia dugandii Cuatrec.,Espeletia dugandii,Especie,no data,no data,CR,"B2ab(ii,iii)",CR,"B1ab(ii,iii)",Native,NA
Diaz,Diaz3872,"Diazgranados, M.; Sanchez, R.; Sarmiento, J.",COLOMBIA,Norte de Santander,En paramillo entre subparamo y zona agriopecuaria.,no data,"Alt. tot.: 2.2 m; alt. de la roseta: 1.6 m; inflorescencias: 13 maduras y varias secas, escapo desnudo, con 3 Capitulos por inflorescencia, 2x mas largas que hojas; necriomasa abundante.",3144,3144,3144,3125,3127.5,WGS84,6.84148,-72.65555,1,Espeletia,Espeletia dugandii Cuatrec.,Espeletia dugandii,Especie,no data,no data,CR,"B2ab(ii,iii)",CR,"B1ab(ii,iii)",Native,NA
Diaz,Diaz3863,"Diazgranados, M.; Sanchez, R.; Sarmiento, J.",COLOMBIA,Norte de Santander,En bosque alto-andino en ladera escarpada.,no data,"Alt. tot.: 4 m (ind. en poblacion de hasta 10 m); alt. de la roseta: 4 m; inflorescencias: 5 secas, con un par de bracteas esteriles opuestas en la base del escapo, y un par de bracteas alTeranas mas arriba.",2728,2728,2728,2714,2715,WGS84,7.07156,-72.65242,1,Espeletia,Espeletia insignis Cuatrec.,Espeletia insignis,Especie,no data,no data,EN,B2ab(iii),EN,B2ab(iii),Native,NA
Diaz,Diaz3861,"Diazgranados, M.; Sanchez, R.; Sarmiento, J.",COLOMBIA,Norte de Santander,En frailejonal azonal muy denso.,no data,"Alt. tot.: 1.7 m (ind. en poblacion de hasta 2 m); alt. de la roseta: 0.6 m; acaule; inflorescencias: muy numeriosas, maduras y muy desarriolladas, con ramas principalmente alTeranas (¬°individuos de poblacion con ramas opuestas o alTeranas!); cada infl",2800,2800,2800,2775,2777.5,WGS84,7.06884,-72.65411,1,Espeletia,Espeletia steyermarkii Cuatrec.,Espeletia steyermarkii,Especie,no data,no data,CR,B2ab(iii),CR,"B2ab(i,ii,iii)",Native,Endemic
Diaz,Diaz3860,"Diazgranados, M.; Sanchez, R.; Sarmiento, J.",COLOMBIA,Norte de Santander,En frailejonal azonal muy denso.,no data,"Alt. tot.: 1.7 m (individuos en la poblacion de hasta 2 m), altura hasta la roseta 0.6 m, 5 inflorescencias maduras y 2-3 secas, todas largas y bien desarriolladas, con ramas florales extremadamente largas alTeranas (aunque individuos en la poblacion las",2798,2798,2798,2775,2777.5,WGS84,7.06883,-72.6541,1,Espeletia,Espeletia steyermarkii Cuatrec.,Espeletia steyermarkii,Especie,no data,no data,CR,B2ab(iii),CR,"B2ab(i,ii,iii)",Native,Endemic
Diaz,Diaz3859,"Diazgranados, M.; Sanchez, R.; Sarmiento, J.",COLOMBIA,Norte de Santander,En subparamo intervenido en ladera escarpada.,no data,"Alt. tot.: 1.8 m; alt. de la roseta: 0.6 m; inflorescencias: numeriosas, maduras, con un par de bracteas opuestas esteriles en la base del escapo. Poblacion en floracion.",2864,2864,2864,2806,2827,WGS84,7.06749,-72.64881,1,Espeletia,Espeletia sclerophylla Cuatrec.,Espeletia sclerophylla,Especie,no data,no data,EN,B1ab(iii),EN,B1ab(iii),Native,Endemic
Diaz,Diaz3858,"Diazgranados, M.; Sanchez, R.; Sarmiento, J.",COLOMBIA,Norte de Santander,En bosque alto-andino.,no data,Alt. tot.: 6 m; inflorescencias: numeriosas maduras; flores blancas.,2803,2803,2803,2793,2794.5,WGS84,7.06914,-72.65014,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,no data,LC,NA,EN,B1ab(iii),Native,NA
Diaz,Diaz3857,"Diazgranados, M.; Sanchez, R.; Sarmiento, J.",COLOMBIA,Norte de Santander,En bosque alto-andino.,no data,Alt. tot.: 6 m; inflorescencias: numeriosas maduras; flores blancas.,2801,2801,2801,2793,2794.5,WGS84,7.06917,-72.65019,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,no data,LC,NA,EN,B1ab(iii),Native,NA
Diaz,Diaz3856,"Diazgranados, M.; Sanchez, R.; Sarmiento, J.",COLOMBIA,Norte de Santander,En clario de bosque alto-andino.,no data,Solo muestras para molecular.,2796,2796,2796,2785,2781.5,WGS84,7.33866,-72.60732,1,Espeletia,Espeletia brassicoidea Cuatrec.,Espeletia brassicoidea,Especie,no data,no data,VU,B1ab(iii),VU,B1ab(iii),NA,NA
Diaz,Diaz3851,"Diazgranados, M.; Sanchez, R.; Sarmiento, J.",COLOMBIA,Norte de Santander,En clario de bosque alto-andino.,no data,Alt. tot.: 1.9 m (individuos en poblacion de hasta 5 m); alt. de la roseta: 1.9 m; inflorescencias secas.,3085,3085,3085,3054,3056.5,WGS84,7.34137,-72.5991,1,Espeletia,Espeletiopsis sanchezii S.Diaz & Obando,Espeletia sanchezii,Especie,no data,no data,EN,B1ab(iii),EN,B2ab(iii),Native,Endemic
Diaz,Diaz3850,"Diazgranados, M.; Sanchez, R.; Sarmiento, J.",COLOMBIA,Norte de Santander,En frailejonal-pajonal en ladera escarpada.,no data,"Alt. tot.: 1.3 m; alt. de la roseta: 1.3 m; inflorescencias: 5 maduras, exertas.",3238,3238,3238,3204,3209.5,WGS84,7.34283,-72.5932,1,Espeletia,Espeletiopsis sanchezii S.Diaz & Obando,Espeletia sanchezii,Especie,no data,no data,EN,B1ab(iii),EN,B2ab(iii),Native,Endemic
